"","111","112","122","124","128","132","134","136","137","138","142","144","146","156","158","172","174","176","178","181","182","184","186","193","196","199","213","218","223","228","233","238","243","248","258","268","273","283","288","293","298","299","316","343","369","423","429","436","439","469","524","532","534","536","542","548","566","576","578","616","622","646","662","664","684","686","688","692","694","698","714","722","728","738","744","748","754","924","968"
"111",0,0.0330249011487801,0.00456284755699779,0.0141146474306485,0.00331234670381699,0.0233364935481051,0.049552327643319,0.0197026771092054,0.00054300973073432,0.0189123260016762,0.00265015232712627,0.00429908677980392,0.0183924439103807,0.162645984716641,0.0570625362166688,0.00204012250355573,0.000684321722533683,0.000243906114514628,0.0177351521823368,0.00017691834412021,0.00139016216191064,0.00776957013284178,0.0054693837998921,0.0100007783578815,0.0022293412509725,0.00376344784537414,0.00370147179781093,0.000357343414484606,0.018114851305938,0.00687539069455315,0.00775537715678951,0.0030731884141428,0.00368071582752583,0.00328740738976034,0.00292669270917553,0.00271938861707673,0.158911245829093,0.00205459124759881,0.000607035429442144,0.00426688571779561,0.000552153272573554,0.00376744125117132,0.000168459516957514,0.000680687182020594,0.00160542057349312,5.35347865419604e-05,6.46986164558165e-05,0.00953904642994135,0.00093274718206778,0.00187680130110362,0.000878798718719769,0.0115255497265174,0.0219485977483685,0.00766776994856515,0.0347829160234548,0.0144688395954533,0.00556014156312311,0.0149137781938793,0.0123257192876903,0.000128858389819483,0.000119981396071157,8.65845395549274e-05,0.000382842946432171,0.000305093841345214,0.000112446373310983,0.00102432323004735,8.52078403649844e-05,2.99421237188368e-05,0.0019259924354712,2.45726034918362e-05,2.29135590771347e-05,9.0575015340645e-05,7.29107483879167e-05,9.97040588176515e-05,0.000292284296470309,1.77616039643404e-05,5.08883635996001e-05,0.168983536653404,0.000884008272187272
"112",0.132181303417905,0,0.00753575676135442,0.0514147197008986,0.0106613915020974,0.0660995048629046,0.13850812503895,0.0390421716958797,0.000964064916632565,0.082457642762838,0.0259633553137169,0.0161044795174632,0.0401599414854706,0.0222473297013534,0.0199294726100164,0.00509143870633507,0.00257662244319722,0.00110584564614775,0.0466381965360593,0.00106685287249458,0.00601591087070899,0.0354115660283244,0.019132264025816,0.0129083743859021,0.00228237396771232,0.0111650247674894,0.00139836924892773,8.2954052041529e-05,0.00605421754746582,0.00171904053094335,0.00124610796748805,0.000452520545284111,0.000331603959226991,0.000313928516553317,0.000177253849128334,0.000163851214833973,0.0047967228761025,0.00023661092664819,0.000147277293937557,0.000736418162466734,0.000287156861794828,0.000253401214025986,6.74499736694785e-05,0.000140325735531279,0.000350207099629069,0.000801862521706301,0.000216109042414634,0.0032297067070118,0.000436861736384446,0.00258930116209387,0.00120824780182652,0.0173278138409339,0.0148180786486532,0.00268683566137902,0.0124951095079261,0.00689875142819947,0.00141501070559763,0.00916408208767037,0.00562959834839796,9.75601364312342e-05,0.000143126045277876,8.92314927185539e-05,0.000498558755199014,0.000905629821643277,0.000302299788849326,0.00186076074382982,0.000145279951832726,7.3019928715309e-06,0.00355690936050274,0.000127882567982041,3.1535452472611e-05,0.00024551126422653,0.000108852928548071,0.000175298455187878,0.000442745128794655,2.61361558515316e-05,0.000106213173965014,0.0923433820615676,0.00424926840868547
"122",0.0558246474382294,0.0298174984622377,0,0.0236746374709438,0.00627204034283541,0.0433911125772193,0.459698914227279,0.0794094576012007,0.00250382063368661,0.039713934835089,0.00263603985108002,0.0132027224287983,0.0674531768242501,0.00585751750716023,0.0103887066337813,0.00469045955927742,0.00270452269924683,0.00014550521341021,0.00378290431634269,0.00027544031207852,0.00291870921507747,0.0193558470839468,0.01239034743528,0.00531131811534207,0.000700418943727404,0.00292022808010086,0.000824111840426122,0.000236183111898027,0.00375100517866491,0.00117898677150951,0.000505890458950861,8.57265136593075e-05,7.32632694141592e-05,0.000183692299462021,8.76099178359381e-05,5.08993325681766e-05,0.00564418851863136,0.000117398204209172,6.16022116839392e-05,0.000489633949154411,0.000279477404316694,0.000159707117926632,7.71473246832283e-06,1.37781225155017e-05,4.28921780050819e-05,0.000433627861258952,0.00148914881554356,0.00208049320358797,0.000231498430433001,0.00118249741528528,0.000472103741505999,0.00243558918954517,0.00592920730607237,0.00130148011014403,0.00701663522742478,0.0027592860101377,0.00107631529173572,0.00199756750859699,0.00320545655356527,1.22908946964513e-05,2.95557243049433e-05,2.07912433449096e-05,0.000103888639120385,9.93912976369267e-05,5.37005207857321e-05,0.000927056079117104,6.11251602669946e-05,6.24434472341777e-06,0.000863609677167655,1.43698276865631e-05,3.78301425565937e-05,0.000157642642207767,4.35564140034054e-05,6.84235320409868e-05,0.000836430001538672,1.12947182089381e-05,3.193888159199e-05,0.0394821173889143,0.016694147264328
"124",0.0742913875788996,0.0720549448313307,0.00923688316965926,0,0.00657427344809285,0.136344678421852,0.172060852931836,0.049416025355709,0.0124728105110694,0.161181736946962,0.00842233711174285,0.0199060478673902,0.0174304998789136,0.00859298267014374,0.0189965605197151,0.00687855219065362,0.00306645059937507,0.00030511026910231,0.0288131296109017,0.000309523303487499,0.00504449500262195,0.0281201299714205,0.0139581700468608,0.00397252459548924,0.000877593544507782,0.00633016416353458,0.00137042743697562,0.000312262307856819,0.00825228978062924,0.00145937571766369,0.00133868903069044,0.000941490305356285,0.00033171283314601,0.000563257018536326,0.000162217494334718,0.00024460090138111,0.0072411385968762,0.000268738780787406,6.61262510031056e-05,0.0010600104854674,0.000154600610230778,0.000369684947224021,5.39668394750085e-06,4.54786364134335e-05,0.000295063887714026,0.00042362330166697,0.000741315968847674,0.00542577453069387,0.000456233760301261,0.00240994417978233,0.000588234049025923,0.00408031901105085,0.0176697227533071,0.00281519296807754,0.00595935466408001,0.00245993456668359,0.000959009624986012,0.00900740587808934,0.00361228328970426,0.00217783167215988,0.00079263035041122,0.000287325970973319,0.00136210270123453,0.000342429097166121,0.000206223543993762,0.00188288204450996,0.000305092951845901,8.81684014173364e-05,0.0035309493213279,0.000123675196803206,9.41525290232446e-05,0.000821488679846724,0.000606282354659982,0.0004196959324024,0.000935851354329542,0.000143212078154848,0.000301363759140907,0.0353171376049326,0.00451272966186408
"128",0.0705523955769981,0.0614602363931623,0.00932086093550926,0.028081339691727,0,0.0394964855471907,0.214992443634839,0.0347603682619861,0.00157263705087313,0.0751544238393602,0.0683300035555975,0.134090898767956,0.00951175467256767,0.00644428129726501,0.0151520751120138,0.0208005041328041,0.00402726346595674,0.00445386436098663,0.0103828076262309,0.000504469161859824,0.00423878495015084,0.0229477972536084,0.0114105316421294,0.00675776837529277,0.00136442651148496,0.0026428406162542,0.00297398506344028,0.000116896329339934,0.00619800557108416,0.00208531926253195,0.000944113503725826,0.000167188657106071,0.000558757648158329,0.000315728770368844,9.61117944795522e-05,7.9976653965874e-05,0.00392430601316623,0.000840313538246581,0.000205017739626153,0.000895611608699539,0.000592958289623947,0.000112090155133734,3.88077476141583e-05,3.96266509571e-05,7.89136602290793e-05,0.000631370244950569,0.00152582557969678,0.00183000111955182,0.000443101073939794,0.00174831958354332,0.000399729308658739,0.00468320761557143,0.00711919762477223,0.00227582322712561,0.0106346347753695,0.00255276524306597,0.001353903770811,0.0052189985632652,0.00438336789166427,2.96239873815684e-06,4.27264320202922e-05,3.52388893360988e-05,0.000145024925101602,0.000219745659309871,0.000111715398307289,0.000964036633701718,4.40195102068988e-05,2.4485261962551e-05,0.00158324189433994,3.97315962393343e-05,1.41908154236432e-05,0.000126589989110041,7.736645664435e-05,9.12151213860179e-05,0.000303606470463799,0.000152151635302004,2.97265288639164e-05,0.0687843296995828,0.00369265797067171
"132",0.0737234337959248,0.0622867915978486,0.0115247823550249,0.100468916383621,0.00728731973185558,0,0.19282574929863,0.0888471699840286,0.00545669506482492,0.0693596074017711,0.00398350492090217,0.0133539898683536,0.0364159500328797,0.00668266174611687,0.0135192919501731,0.00448284733651431,0.00370122462239181,0.000176474287046508,0.0112567429558525,0.000869465655095055,0.0130375795959529,0.0846953191739747,0.0149489271290189,0.00390721398001302,0.000843418655211353,0.00262980747133978,0.00142010921936073,0.000108641803050089,0.00771217790452937,0.0020705100521636,0.00103824858434128,0.000152540264856298,0.000182875000850763,0.000457045233078619,0.000110371457561131,0.000106559193121429,0.00561535786150284,0.000464020345892101,0.000103135601488691,0.000603464188578234,0.000247447505133267,0.000192629868235305,2.55672572927943e-05,5.92317297389757e-05,0.000260030959167823,0.000361006357212374,0.00181834731328978,0.002887433442032,0.000310417261208031,0.00372545730955443,0.000444951888291768,0.00713607739970791,0.0109094780051058,0.00332038966343415,0.00855082125749804,0.00353910563166517,0.00172461319684358,0.0103972978109788,0.00395410948031708,7.88976101083565e-05,0.000951708705202428,0.000686088191666717,0.00208114609023495,0.000285951306590654,0.000751566034613649,0.00989789956192809,0.000158066839995516,0.000354082909459908,0.0042310739324484,7.16527825909494e-05,6.6258130787318e-05,0.00103179887844519,0.000108543639082297,0.000151446877373251,0.00827721292752438,0.000324376491622963,3.61634754454797e-05,0.0555418644031799,0.00861984617025155
"134",0.0885219347759266,0.0671598281138565,0.0588057789935293,0.0577954392780124,0.0179954356604924,0.0941294404491502,0,0.0658207672564074,0.00538921154150305,0.125062055914616,0.0105322201231024,0.0221090588572622,0.0529588993124552,0.00766437781253351,0.0193456080774858,0.0101439831101608,0.00409651919696971,0.000357950331548813,0.011785805315198,0.000612118850799102,0.00834898299602147,0.0398613589119049,0.0191981195840795,0.00606472626010665,0.00100716416425193,0.0084908969664,0.00193741265751239,0.000112590215342778,0.00776329017579964,0.00181425286045788,0.0011213555274462,0.000211024149089172,0.000184232698870914,0.000419758097106205,0.000206177432091859,0.000260595897676951,0.0100453197402167,0.000255745359871081,0.000125713464154064,0.00095990322485995,0.000274503225866789,0.00019329498936517,1.17080894713093e-05,3.98064355914416e-05,7.85180377317279e-05,0.000425610995004633,0.00140064420801461,0.00317156236764611,0.000426005857044968,0.00277484385513325,0.000462354273045,0.00422245393997992,0.00980435233748793,0.00296338078656796,0.0144730634000761,0.00613842225350216,0.00268091634326393,0.00568232924568013,0.00495844995914005,3.67370634427892e-05,9.22722227272108e-05,3.05071833631387e-05,0.000428543426878657,0.000249019649724317,8.04807058880225e-05,0.00149044280780571,6.33504626300448e-05,1.60154193957543e-05,0.00147378480325626,3.15512355119568e-05,3.46279712541092e-05,7.27173788656628e-05,9.86999561573624e-05,0.000128191127433936,0.00162805931276246,5.79756092705122e-05,4.65450130262418e-05,0.0893709449850369,0.0157122597116859
"136",0.0836225052933906,0.0507704583868509,0.0278563252742902,0.0481669123990705,0.00784352300300825,0.119913597374559,0.178620389222781,0,0.00188685219759775,0.0487648458786188,0.00395924435624887,0.0128274221537203,0.0491557887009149,0.00841837920047356,0.0155477481517226,0.00487638649071625,0.0103521130997366,0.000202018208455223,0.00895358050914053,0.00294404795991529,0.00860404322196472,0.0640980632748477,0.0257182261338769,0.0064372253449971,0.00111111719876183,0.0048311254805945,0.00301035395133921,0.000218234579827402,0.0104070081382764,0.00265644015046858,0.00200103808285527,0.000541303894065353,0.000546897108465131,0.000961470999812323,0.000397153717141778,0.000190379080695575,0.00723820369299295,0.000446291821765051,0.000412878644276543,0.00159349094827283,0.000737373052574793,0.000526829713866283,1.38837385039513e-05,5.69331857523938e-05,0.000223183260509452,0.00125432782048298,0.00393153599065957,0.00500069875602827,0.000960954684892775,0.00702768103834655,0.000937050371051163,0.00884792639890257,0.0123788212609951,0.00449202846841668,0.0118460656647809,0.00328357100058588,0.00134894060054977,0.00351681682472363,0.00422069780002701,2.02034335872786e-05,0.000713721716291098,0.000423844584157591,0.000697980860660071,0.000413187445863296,0.000295690117480569,0.00415342235691996,0.000651608835550662,2.59491117815007e-05,0.00245822501107657,0.000149338788707977,2.36824733179906e-05,0.000477609907561946,0.00030284569135286,0.00020554435720983,0.00797316382532461,0.000121030814043758,0.000164705884460372,0.0631849835418858,0.0208348582846083
"137",0.04406000073842,0.025099130402287,0.0122661212156126,0.266751104448192,0.00494573012469868,0.136043666352688,0.265472115363614,0.0329395301973796,0,0.0537514322473108,0.00216387247991341,0.00909291304389683,0.0125121398595101,0.00638661593764988,0.014899093791173,0.00259532030748782,0.00170902825652956,0.000140851152803444,0.00580984601539624,0.000102787516887304,0.00411443331309471,0.0183282605309145,0.00513047727625892,0.000759766573816724,0.000105946254907623,0.00154751950123778,0.000240321294257362,9.36866607250956e-06,0.00163840527018728,0.000258379366046431,0.000202505570313397,1.89141420292527e-05,0.000150705845288502,0.000181452005280978,2.41602912375371e-05,2.84589984699334e-05,0.0157682129073583,2.89025169025792e-05,4.22369072074105e-05,0.000153159876904231,2.11837689527228e-05,2.43198235071391e-05,1.56939526045429e-05,7.30333260140815e-06,0.000118360585846528,0.000446407249812214,0.000107530853092251,0.000979708235559479,0.000235597621951139,0.000664554302014166,2.96188243190654e-05,0.00143066363271589,0.00149134657561573,0.000448473473550842,0.00246548478355847,0.000656206107388792,0.000364262269700405,0.000763012324015272,0.000617687466753306,6.00730040967874e-06,0.00016615455672345,1.59923344852757e-05,0.000622772078295549,0.000143933805073274,3.65548756755765e-05,0.000391517530104896,4.78884952610332e-05,1.67082610141086e-05,0.000594719762292087,1.46643123196826e-06,5.1352512440914e-06,0.000109932661798416,3.52933252889843e-06,5.61834665731279e-05,0.000174346587410998,7.46121053367297e-05,4.62329647817547e-05,0.0382726811209541,0.00285332933601011
