"ISO.Code","IMFcode","Country.Name","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"FIN",172,"Finland",0.383066925445413,0.00232223288084877,0.473785490906437,-0.400544168030111,1.08457227428594,0.164317488574871,0.00424749443849165,0.0724388563379962,0.166255979225823,0.102047016497646,0.0197396101045513,0.584564200605951,6.13182837838622e-11,0.0159874647771567,0,2,0,3,2,3
"GRC",174,"Greece",0.00912300171326449,0.0102453668436038,0.26919928514981,0.145798753109753,1.10418689087655,0.149409907581699,0.00654561463300026,0.0517094918418477,0.111554957658547,0.0534347168256346,0.951311250455209,0.11752990449594,1.92961264522395e-07,0.191223600359719,0,0,0,3,0,3
"ISL",176,"Iceland",0.887976274299058,-0.0162184935680406,0.035583343656555,0.580456887418632,0.624310674226897,0.206909925952674,0.00672830470169669,0.0926161583428762,0.241048557332051,0.124926368249398,1.77383965691558e-05,0.0159312224995547,0.700828492908619,0.0160380009554737,5.80996744492523e-07,3,2,0,2,3
"IRL",178,"Ireland",0.386211533620735,6.42643047606957e-05,0.367401107240042,0.246721182820308,0.966054520672823,0.178837864949406,0.00499433616547258,0.0594935718129093,0.164194814799415,0.0660804418482233,0.030806559751539,0.989733554178103,6.5964544937458e-10,0.132938995483891,0,2,0,3,0,3
"MLT",181,"Malta",0.127224379105815,0.0334322905774271,0.0768064749843176,-0.0298250487072754,0.911937761438511,0.113305597050937,0.00427298500997003,0.0499326703914845,0.0936105278446952,0.0536297018434674,0.261504244568301,5.10702591327572e-15,0.123999518398151,0.750023902495382,0,0,3,0,0,3
"PRT",182,"Portugal",0.672633120282282,0.00166014259337283,0.287759402187969,-0.115709734213334,0.712054423218478,0.141778341251309,0.00351368386631346,0.078473721920689,0.155683079170154,0.0717454111766322,2.09271330153804e-06,0.636584774494321,0.000245458474111171,0.457337002695722,0,3,0,3,0,3
"ESP",184,"Spain",0.777404129291533,-0.0068990280658326,0.532654187482218,-0.173041038849802,0.525064377872831,0.10127848023155,0.00286166420383031,0.106955588891561,0.131851667643334,0.171481129858391,1.64313007644523e-14,0.0159156224877108,6.35371226520576e-07,0.189387994148096,0.00219909896283643,3,2,3,0,3
"TUR",186,"Turkey",-0.0275600532131822,0.0488670402895641,0.209429705569833,-0.243449219377628,1.06617894740931,0.0825611219894125,0.00405760199395944,0.0466716677395384,0.0775193787675336,0.0545193354625106,0.738519965551706,0,7.21319724861225e-06,0.00168662601730563,0,0,3,3,3,3
"AUS",193,"Australia",0.340741257465025,-0.00513450494148081,0.532633527311646,0.0266134414729873,0.927912970657484,0.0908387733080931,0.00580941416783708,0.0830186130352308,0.0797490205157796,0.0785392286431617,0.000176091888220098,0.376790738418344,1.40055300690278e-10,0.738594657019734,0,3,0,3,0,3
"NZL",196,"New Zealand",0.244210352568786,0.0179985775094639,0.334218464821366,-0.312080545633557,0.90037261236276,0.169420407522242,0.00830577306909716,0.0733380496505623,0.162882508404689,0.0853674004432251,0.149458749571344,0.0302351546080621,5.18323031695189e-06,0.0553669246952513,0,0,2,3,1,3
"ZAF",199,"South Africa",0.143093546484284,0.0191391119340604,0.256156389792174,-0.108750439628439,0.740992420171424,0.100217517664376,0.00502240741480918,0.0886746921295742,0.0954187160514146,0.0846858223107592,0.153340886899414,0.00013854884977893,0.00386812879633869,0.254403755779935,0,0,3,3,0,3
"ARG",213,"Argentina",-0.057212527510041,0.021024276652659,0.0713188597763391,0.0952268892016151,1.25501947770831,0.0499661722859509,0.00207920618957504,0.0254758997003685,0.0476848412483246,0.0344241590170494,0.252198709538174,0,0.00511875507274029,0.0458245878870016,0,0,3,3,2,3
"BOL",218,"Bolivia",0.193299759922048,0.0240598969920123,0.268143412730451,-0.176501549910605,0.875433698520205,0.084594531145747,0.00453342525284732,0.0796908931498836,0.0855277265657041,0.0892683245151664,0.0223119570105732,1.11308210648531e-07,0.000766009186973671,0.0390484094642811,0,2,3,3,2,3
"BRA",223,"Brazil",0.0158456820892471,0.0369695198702066,0.243875424244479,-0.281582386183269,0.997407580566338,0.164911190164711,0.00551933482918408,0.0618582911238712,0.154931145798061,0.0722645088104584,0.92345214756984,2.11024531182602e-11,8.06414811933553e-05,0.0691454971659595,0,0,3,3,1,3
"CHL",228,"Chile",0.0828382336215249,0.0331227093260165,0.0669026419273893,0.0731247995324707,1.17143848158572,0.0589150567853654,0.00297067786701483,0.0439991607143763,0.0585594917222313,0.0516096335937047,0.159705659324243,0,0.128374411204584,0.211765059969059,0,0,3,0,0,3
"COL",233,"Colombia",0.246537154280081,0.0241000450347855,0.16518976740011,-0.0039464453878854,0.86704064744689,0.0788469551306011,0.00309718364695338,0.097236095222585,0.101526245581881,0.0973267595191407,0.00176731575135092,7.105427357601e-15,0.0893470098926716,0.968993090917458,0,3,3,1,0,3
"CRI",238,"Costa Rica",0.283547348881342,0.0263088550299787,0.255578977388542,-0.164420911026191,1.03242749086807,0.133496177178961,0.00610790612290925,0.081521139727896,0.124045800397376,0.110104351368712,0.0336692237107266,1.65226272250685e-05,0.00171780795741028,0.185010172181297,0,2,3,3,0,3
"DOM",243,"Dominican Rep.",0.138338893548199,0.0338854185473612,0.0589697467940506,0.131968694262833,0.746386581745456,0.125284306661694,0.00407942413370651,0.0585596656317047,0.134749172388147,0.0500200194420484,0.269506520753503,0,0.313933432448218,0.327399403812907,0,0,3,0,0,3
"ECU",248,"Ecuador",0.36026777460979,0.0215028456071022,-0.00448814888139996,-0.0374066164641245,0.984043179330028,0.12618638759407,0.00524923662168402,0.0811666802401705,0.12554826496059,0.091224821365325,0.00430307747621739,4.19668563964581e-05,0.955903079414012,0.765744298765242,0,3,3,0,0,3
"GTM",258,"Guatemala",0.379548607726681,0.00939032163911553,0.373585148295268,-0.0248497287145051,0.596410866644465,0.0760834930329826,0.00370988714232434,0.0915722010859997,0.0840867624904135,0.0969657450800518,6.08246564448578e-07,0.0113685653045605,4.50980115489497e-05,0.767592964366658,7.71233521490444e-10,3,2,3,0,3
"HND",268,"Honduras",0.59996124092562,0.0181071819419498,0.0496398360575234,-0.022732353265469,0.619243187749812,0.164977001608094,0.00519478822159125,0.0756456132197085,0.142388743012962,0.0683658096430591,0.000276222237789669,0.000490954060767379,0.511685373878401,0.873156842657194,0,3,3,0,0,3
"MEX",273,"Mexico",-0.0336517449367196,0.0411156525348835,0.116879735823121,-0.119346614895774,1.16922786955248,0.142890994457879,0.00532896126828279,0.0563538430495318,0.13493630264879,0.0752008896068998,0.813815705320293,1.19904086659517e-14,0.0380762368476317,0.376444536385618,0,0,3,2,0,3
"PAN",283,"Panama",0.180155510794351,0.0372329280580449,0.222452128550962,-0.0786962940789909,0.935674069334486,0.126629043487368,0.00543405289272939,0.0512170823950399,0.115443692223785,0.0566445668825966,0.154822291805308,7.29372118257743e-12,1.40346094910093e-05,0.495437821522041,0,0,3,3,0,3
"PRY",288,"Paraguay",0.0738786633107822,0.0371612286145756,0.203794393907892,-0.137027031864095,0.9642699134,0.0860060427777112,0.00335685148303024,0.0424338697673155,0.0862330110777917,0.0461448281551104,0.390343899399732,0,1.56591068178891e-06,0.112053121736043,0,0,3,3,0,3
"PER",293,"Peru",-0.0421505204476794,0.0368649339822181,0.171006941805416,-0.0159760097198924,1.05537755195261,0.128190878859908,0.00455148210546506,0.0367210048427095,0.123263530777989,0.044222506153194,0.74229884668868,4.44089209850063e-16,3.20968309064362e-06,0.896876124088833,0,0,3,3,0,3
"URY",298,"Uruguay",0.239649344836006,0.00523522016918878,0.153578932618607,0.151713448723586,0.905175996179319,0.0853169460189385,0.00372423200273525,0.0472649315891453,0.0836117301549159,0.0582487281109447,0.00497064247476953,0.15980786328609,0.00115680876001512,0.0696008483081325,0,3,0,3,1,3
"VEN",299,"Venezuela, Rep. Bolivariana de",0.277239989939296,0.0198099286533713,0.149830757170126,0.160928352838607,1.05872139706907,0.111992534495346,0.00385115665114875,0.0276475566149613,0.103487146891644,0.0266938319649376,0.0133041541648451,2.69106223083071e-07,5.98285627706474e-08,0.119932631253825,0,2,3,3,0,3
"BRB",316,"Barbados",0.700854289995773,-0.00422287837020257,0.0317169541883554,-0.0460068714620669,0.398101270016801,0.13392211959235,0.00358392813820382,0.0923196786137734,0.089332459073791,0.0975377316318623,1.66512436061694e-07,0.238684161770603,0.731180425753127,0.606547896061441,4.47439673203487e-05,3,0,0,0,3
"JAM",343,"Jamaica",0.279271176460582,0.00359269841065746,0.0502409548898328,-0.00789490328391723,0.810152472161337,0.136530808067441,0.00611904673684104,0.0756465565245055,0.127347365738454,0.0762902337259179,0.0408074585976548,0.557113931248368,0.506591820893558,0.950566792848741,0,2,0,0,0,3
"TTO",369,"Trinidad and Tobago",0.139626309910289,0.0262001960679233,0.116392336563024,-0.0291344094379558,0.785390110351006,0.100138534914042,0.00283777447108768,0.0456075547131537,0.0981180665695101,0.0567468728842358,0.163217533995841,0,0.0107094002874744,0.766518302744258,0,0,3,2,0,3
"CYP",423,"Cyprus",0.14724972309958,-0.00312502479009987,0.200742619618128,0.323525269933294,1.22734300663203,0.182802192588304,0.0100802579595981,0.0427587283321718,0.154847127711566,0.0617098202609878,0.420523137914255,0.756550030989532,2.66900003365045e-06,0.0366788870943058,0,0,0,3,2,3
"IRN",429,"Iran, Islamic Rep. of",0.013197261953281,0.044724022056525,0.119286208194495,-0.0999677384591986,1.08171892413122,0.16254523101131,0.00798273672478443,0.0240091289727642,0.15115351447849,0.0292295456289385,0.935289801934408,2.11169102204423e-08,6.75184457676892e-07,0.508377865655993,0,0,3,3,0,3
"ISR",436,"Israel",0.0888352757368532,0.030643342331916,0.135374041992772,-0.0529267181393424,0.752011230424307,0.0462274208852339,0.00394844958149715,0.0688904186168458,0.0420786871850195,0.082239845387378,0.0546434055407852,8.43769498715119e-15,0.0494068970950232,0.208462845754211,0,1,3,2,0,3
"JOR",439,"Jordan",0.0240465749953231,0.0594203400607946,0.146826368393009,-0.18446095298727,1.00541189944699,0.156789490076186,0.00843455955644449,0.0396417215020354,0.0985058255274841,0.0510993856059679,0.878107653717588,1.85629289717326e-12,0.000212364990389347,0.0611251226616469,0,0,3,3,1,3
"EGY",469,"Egypt, Arab Rep. of",0.220826571685968,0.0449355951098412,0.0798586131738722,0.0594395355843079,0.673715392244331,0.143821427956361,0.00776096482717694,0.100564626347468,0.138570797505796,0.108143846257438,0.124680225113124,7.04075531210435e-09,0.427135808765644,0.667961754858082,4.67007321702795e-10,0,3,0,0,3
"LKA",524,"Sri Lanka",0.253047447654345,0.0188859302046034,0.343844425309362,-0.0280337918665025,0.57728919177833,0.194662746284035,0.0125887552013691,0.10462827429709,0.174615240943039,0.10801137115219,0.193625835455795,0.13355685078348,0.00101497238056769,0.872450928355121,9.05631480918601e-08,0,0,3,0,3
"HKG",532,"China, P.R.: Hong Kong",0.141923581117918,0.0347086213189621,0.106679422683535,-0.13384385324376,0.934813970560151,0.168402747760284,0.00827572453804503,0.0623151232316541,0.142171094265078,0.0714704242425211,0.399361083993989,2.74044003159002e-05,0.0869087004175848,0.346485554765399,0,0,3,1,0,3
"IND",534,"India",0.113879998852039,0.0365269801119878,0.0339973670716629,0.0577801660693078,0.974892477237079,0.0705617114552929,0.0035838615828546,0.0300863859723569,0.0576439311546944,0.0259798281646378,0.106547726756575,0,0.258479712914428,0.316168118507803,0,0,3,0,0,3
"IDN",536,"Indonesia",0.147493331917771,0.036192249780846,0.151239545291575,0.024088953064765,0.847142893381795,0.0890874491326762,0.00654619160686279,0.0498942738128426,0.0589158439785121,0.058293715902617,0.0978025064125021,3.22522550888493e-08,0.00243583479579512,0.682634668139677,0,1,3,3,0,3
"KOR",542,"Korea, Rep. of",0.424557101447364,0.0285581755482088,0.150910523427716,-0.165262805854892,1.11945632757657,0.153031940970421,0.0062964441104419,0.068310403627593,0.145684834865408,0.092975915158995,0.00553199845534902,5.74389319396573e-06,0.0271615677574011,0.256632758885305,0,3,3,2,0,3
"MYS",548,"Malaysia",0.330304674334988,0.0401660527521071,-0.0620941430579261,0.150218319846946,0.663071614354756,0.0885235558117435,0.00483291201893058,0.0579652195288168,0.0797163682643414,0.0769193259961107,0.000190522144913441,0,0.284065552965351,0.0595095410668309,0,3,3,0,1,3
"PHL",566,"Philippines",0.110742474110501,0.0385605612750269,0.307719949279441,-0.289683455858462,0.741419768609649,0.106159506268265,0.00730801323735806,0.0746047632807808,0.0931707584455359,0.0721680195035235,0.296869294897559,1.31691277216461e-07,3.71268408614345e-05,0.00187615583741274,0,0,3,3,3,3
"SGP",576,"Singapore",0.0393908651711442,0.0626705457804582,0.153227773691629,-0.194211815340208,0.838789987215856,0.144015156205432,0.00819412345245949,0.0790166328725398,0.130930442118842,0.0829776098054506,0.784454376291595,2.04281036531029e-14,0.0524789625922502,0.137989265153756,0,0,3,1,0,3
"THA",578,"Thailand",0.769620015548666,0.00945703735994437,0.292556313948067,-0.320095029389767,0.455583744161943,0.173509850005067,0.0112420507369289,0.0928864097785578,0.184283009209261,0.0703289597085191,9.18168729957536e-06,0.400224726123305,0.00163486447250349,0.0823915363400034,9.30098220663922e-11,3,0,3,1,3
"BWA",616,"Botswana",0.155318300290588,0.0252608954139995,0.315503177706805,0.496058528956742,1.07796189159502,0.118380819586107,0.0060496820594397,0.0420117775641819,0.128547818250023,0.0646969962182311,0.189512538929915,2.97235543209595e-05,5.92859095149834e-14,0.000113879124152172,0,0,3,3,3,3
"CMR",622,"Cameroon",-0.0917164068104471,0.042354895186183,0.061926895369411,-0.0782942640398101,1.06179305222385,0.0666721266244313,0.00393881352028435,0.0446348466933763,0.0629516345690992,0.0566994668229329,0.168935148692775,0,0.165316349203585,0.213602298611402,0,0,3,0,0,3
"GAB",646,"Gabon",-0.593568679313288,0.0687463905718196,0.0924184910094083,-0.23445794045757,1.14671784876546,0.161911475226266,0.00665061091948385,0.0220376195603013,0.135052058579954,0.0249684736692702,0.000246366721506019,0,2.74477916515359e-05,0.0825539282490939,0,3,3,3,1,3
"CIV",662,"C����",-0.17656488924672,0.0463804757516712,0.148491923936169,-0.118427563738184,0.974017025514355,0.104688833431271,0.0063815175269945,0.0416225234306522,0.093326491676363,0.0439237242899121,0.0916863523217932,3.65041330496751e-13,0.000360285411723726,0.204455411616419,0,1,3,3,0,3
"KEN",664,"Kenya",0.00201521677533016,0.0435098916822864,0.044898403917096,-0.0636573480835914,0.923177456794994,0.0397977753936572,0.0030092200161709,0.0547548801187386,0.0403696194700549,0.0501496887102399,0.959615242968412,0,0.412222330904508,0.114827115475947,0,0,3,0,0,3
"MUS",684,"Mauritius",0.502308429391385,0.0101758295218964,0.167963051916788,0.0267565029361157,0.973490570618437,0.168326850551265,0.00899772327707138,0.0517673003161873,0.171098441740405,0.0524884273814485,0.00284390197029527,0.258082948950283,0.00117624732578614,0.875732908418628,0,3,0,3,0,3
"MAR",686,"Morocco",0.24871209284699,0.0433848292108098,-0.0148171446384595,-0.263783844883929,0.864594648527094,0.146586795995071,0.00511427603954805,0.0570173469568338,0.128948546056319,0.0561503329180059,0.0897556172499485,0,0.794963421364291,0.0407906262218201,0,1,3,0,2,3
"MOZ",688,"Mozambique, Rep. of",0.087015006085589,0.0406831804457193,-0.00195366951760064,0.0373902708615807,0.866691957938195,0.0583648315342694,0.00340142319907415,0.0389731205142171,0.0654316378206317,0.0377942001878755,0.135992795980261,0,0.960019877214278,0.567701258048454,0,0,3,0,0,3
"NER",692,"Niger",-0.0604846371966488,0.0359082884801883,0.0432802315821157,-0.188449483301822,0.998046772748013,0.118583909193996,0.00478519662196036,0.0232508249120442,0.102099702706962,0.0228933845924732,0.610011031522339,6.19504447740837e-14,0.0626807551153601,0.0649299975220465,0,0,3,1,1,3
"NGA",694,"Nigeria",-0.119084600889589,0.0346861390512271,0.102881865667466,-0.082452405790833,0.879010325053945,0.161112030029927,0.00780029833492649,0.0520851021757694,0.138962312434357,0.0602061784329171,0.459821028875688,8.71707492233753e-06,0.0482381127260123,0.552951191556873,0,0,3,2,0,3
"ZWE",698,"Zimbabwe",-0.246103530841934,0.0391589470695874,0.0783537573043154,-0.115540839171887,1.00302987308814,0.0805449024106474,0.00489913397747328,0.0195551246305598,0.0755794767920021,0.0183669967251958,0.00224698798508216,1.33226762955019e-15,6.1543154797894e-05,0.126330651606189,0,3,3,3,0,3
"RWA",714,"Rwanda",0.595107175701922,0.015194994398443,0.0724963948244311,0.0438871733824018,1.04584401062641,0.201482523878381,0.00978450454412926,0.0169222536453801,0.180260499171837,0.0176279875044539,0.00314048437878212,0.1204314647369,1.83491694027982e-05,0.807644976498715,0,3,0,3,0,3
"SEN",722,"Senegal",0.104807370307297,0.0326193883463427,0.0295950409683479,-0.0271849343736526,1.00550907001623,0.0667557523968079,0.00306973445506173,0.0217913137173017,0.0597162298584556,0.0214480520287545,0.116412187220719,0,0.174428201720692,0.648939984697542,0,0,3,0,0,3
"NAM",728,"Namibia",0.345482170594999,0.0144472523979901,0.000838210775061694,0.072489388687538,0.786615242694862,0.0813718993934886,0.00458996079705507,0.0595075247636717,0.0713722870273137,0.0551578958357491,2.17894148770714e-05,0.00164630063190696,0.988761533545087,0.309795249089519,0,3,3,0,0,3
"TZA",738,"Tanzania, United Rep. of",-0.0212033720387201,0.029535979314326,0.344690545583174,-0.0474623933788949,0.827882705894786,0.0430355599679295,0.00482920966043808,0.0869579591257793,0.0427762894562268,0.101262914188177,0.622228655931177,9.58869206257873e-10,7.37426439916256e-05,0.267193376173815,2.22044604925031e-16,0,3,3,0,3
"TUN",744,"Tunisia",0.058064688047318,0.0425822047530093,-0.0221104561254094,-0.15438752106877,0.917452059392577,0.125551662666471,0.00482152052477973,0.0545202994601617,0.109617212368279,0.0568057903822804,0.643739682069965,0,0.685076660903833,0.159005534151003,0,0,3,0,0,3
"BFA",748,"Burkina Faso",0.0684335171200022,0.0515605444252634,-0.0238725945649571,-0.175853197912109,0.888272300326772,0.0892879468024541,0.00420304882720342,0.0378974353453031,0.0836625148570214,0.0359869274027516,0.443416783750999,0,0.52874274711434,0.0355589389347986,0,0,3,0,2,3
"ZMB",754,"Zambia",0.0140422357178168,0.0221906798366656,0.108102233144549,-0.0892076710810862,0.970356489215235,0.0634425149003035,0.00306108812653348,0.047955779923221,0.0686132089374355,0.0511709434467189,0.824829308643204,4.18998169493534e-13,0.0241831770189758,0.193548527399185,0,0,3,2,0,3
"CHN",924,"China, P.R.: Mainland",-0.110649402704054,0.0613935040203519,0.112345739151947,-0.143136722965528,1.03191495293242,0.0653546395839177,0.00408556295067144,0.0272547090067646,0.0587772928247166,0.0301110554326133,0.0904438239702423,0,3.7548779522778e-05,0.0148819794366546,0,1,3,3,2,3
"ROU",968,"Romania",-0.112924114728277,0.0133353476229063,0.0826346949628089,0.444484527920316,1.00934711885507,0.120143204143814,0.00379880824210296,0.042554073878394,0.119896020951381,0.0444694528347029,0.347262379401025,0.000447428118745652,0.0521522267400907,0.000209522054648525,0,0,3,1,3,3
