"X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
-0.00462208830070682,-0.00969247980153613,0.00746449856503629,-0.00844575339776212,0.00642822296598676,-0.00330826167357357,-0.000119026616349528,-0.00294040497939288,-0.00186350415699591,-0.00335394846391599,-0.00148391552993198,0.00978203844836122,-0.000802728928680302,-0.00826468631373353,-0.000126503789243157,0.00639412882849174,0.00253191894056581,0.000614345293843653,-0.00450883301208423,-0.00563509510894216,-0.00414145320216464,0.00524662432784589,0.0055104624818138,0.00545922294874589,0.00339745173344682,0.00387351298298345,0.0107992548977128,0.00826482508524485,0.000543128789036548,0.00224349020855177,0.0021034432822562,-0.000346374825992545,-0.00482431007576087,-0.00189259232643663,0.0042459558489075,-0.00471285542989457,-0.00259815207109209,-0.0108054205347608,-0.000560929137292509,0.0037517841613028,0.0079660990914065,0.000542147115064687,0.00062708029284286,-0.00401043171294591,-0.0036436301005863,-0.000265983055032202,2.80110018653149e-05,-0.00484828474650563
0.00685966600968405,0.00140272733288339,-0.00277111969552251,0.00925544795908333,0.00572800690592946,0.000291286152996017,-0.000144469388331903,-0.00284695038523421,-0.0123949708824271,-0.0151860655028774,0.000966503536830178,-0.0109374608845178,-0.00560529661684918,0.00286044263485594,-0.00618974827736108,0.00703877547505068,0.0150084667059506,0.0121792037076814,0.00621192492909219,-0.013990911553232,-0.00516756056373131,0.0022698864575594,0.00710429745379327,0.00363710888279266,0.00671803341611122,0.00583236104924336,0.00399460355125755,0.00182518283803165,-0.00603566653493515,0.0038617079205351,-0.00433424534956507,-7.1408260903516e-06,-0.00804994696871256,-0.00135566046321734,-0.00669004746072251,-0.00452456977266466,0.00440824951745981,0.000736363543274589,0.00675132447427738,-0.00744925496064276,0.0121525760296595,0.00377781289671643,0.00241628466723432,-0.00942428063415828,-0.00307104798282185,-0.00580481001696291,-0.00425540215502783,0.00294838282762245
0.0148791061575662,-0.00778113149683175,0.0233700584433106,-0.00828264498866215,0.0147037629049316,0.0057070687116868,-0.029548085758862,0.0084728471614846,0.00836248992363339,-0.0155866267661193,0.00854264283024369,0.00611855069312846,-0.0192745074851171,-0.00917605862123417,-0.00079153493422077,-0.00814381223163458,0.00301366909381202,0.00649916350185415,0.00314312004096574,-0.00063543677698958,-0.00772873809984027,-0.00717726642512406,0.00306215368501898,-0.00887961560261868,0.00866190239775763,0.00128181532884441,0.010404743357213,0.0155449705349018,-0.0002572215912841,-0.00594900818431321,-0.00228676450617073,0.00471609315501035,0.00221856851149597,-0.00703636662930078,-0.00205906477582238,-0.00258506601513106,0.00883000926231251,0.0020663701928061,0.00630003459148915,-0.00436507336867623,-0.00613915941917261,-0.00757481002521002,-0.00990344892316354,-0.0151092555310849,0.00273584534009422,-0.00130535035379769,0.00942068399954482,0.00952037869127605
-0.00378218539692862,-0.00379043941079926,0.0105841794165063,-0.00187310336912988,0.0145696971124714,-0.0136408859612877,-0.00459848258352903,-0.00105787714249992,0.0139182299155398,-0.00436632358542273,-0.0016887716501571,-0.00677871234891693,-0.00514512908372792,-0.00777395417765686,-0.0101229245347396,-0.00706403556476017,0.00588056856342208,0.00529756970184407,0.0129128854300718,-0.00695154872106013,-0.00199624162401137,-0.0171229626253084,0.00170026963919331,0.0158335596910888,-0.00950013783020183,0.00445972172823173,0.00947577569538133,0.00639672304630436,0.00689827611763317,-0.000720056759477325,0.0021644581854467,-0.00274135914613682,-0.00135235615661217,-0.00299876022480273,-0.00111903880168207,0.000853847577124901,0.00495655395460373,0.00702203754343795,0.00898461388100188,0.000404870711665412,0.00153348221818447,-0.0058742307682631,-0.00752844682296902,-0.00919790643304852,-0.00261160001220265,-0.0015897302373835,0.0016160595802732,0.0075238212632885
0.00294915315826793,-0.0105048602796506,-0.00115189425779909,-0.020162934286518,0.0280198963527035,-0.0155404202826644,-0.00243647233889987,0.000378603128496011,0.0090245256168437,-0.00681816548552258,0.0214784851061692,-0.00881426833921024,-0.00478564800443806,0.000310159824922288,0.0148119322220572,-0.0175299709441923,-0.0115814323479733,-0.00140856698734118,-0.000692204602201311,-0.000956512107412313,0.00767476714423986,-0.00446524336320464,-0.000112821645064182,0.00353571395126501,0.00414073412985724,0.0149234304340855,0.0179710917359985,0.0149624470219184,0.00125179565449513,0.00162454368975597,-0.00246740144150411,-0.01121139877402,-0.00969294165073086,-0.0047739102006317,0.0092588700101248,-0.00718259903306796,0.012213516883718,-0.00391178082326283,-0.00548204057117118,-0.0018518594544837,-0.00333822818453574,0.00323337678679477,-0.0052688914263546,-0.00525640710942423,0.00401788852084354,-0.00499559649662894,-0.0046007652272561,0.00521430429260723
-0.00343907070897447,0.00256160692915706,0.00960845984243561,-0.00905153658196634,0.0190871482463082,-0.00769740998404726,-0.00634895077103594,-0.00122239557213372,0.00351918551807545,0.00255553249085108,0.00355857131982648,-0.00894210919866891,-0.0183330784242192,-0.014770188274964,0.00126820067580221,0.00336268400611298,0.0109478274878873,0.00801102195641867,0.00510309105120605,-0.00522499512589593,0.00186648203815534,-0.0120570815273583,0.00315494535566348,-0.00261636029889085,-0.00420462411446246,-0.00174550150664618,0.0155975685463123,0.0121680660221951,0.00123435064372197,0.00139168488444631,-0.00597774409335068,0.000188024885789378,0.00327610933535187,-0.00646899097523895,-0.00661737833321087,0.0012124472579764,0.00342588112331016,0.00670042219269817,0.00443253091149091,0.00318106934495763,0.00228231370600138,-0.00464978199129955,-0.00774509688420249,-0.00811297895438461,-0.00225082620021204,-0.00247047358172851,0.000613937421446716,0.00963740990929317
0.00610612018994777,-0.00775190131067499,-0.000825621066385536,-0.00752563441740224,0.00918315716889744,-0.0044054764217567,-0.00390251366298726,0.00347706872030258,0.011268589749447,0.00258951255686218,0.00131011505195323,-0.00928301490506131,-0.0102737297224104,-0.00361985141208656,0.00309491403468688,-0.00656794543662934,0.00566933763670304,0.000760869621730526,0.00421080512879687,-0.0082147209433724,0.00384642045536434,-0.0126222365114048,0.00269880472739985,0.000707016838146585,-0.00154515166795373,-0.00333569812588106,0.0139746180210918,0.0105675226546724,0.00285417901140488,0.0066276172430268,-0.00289829563258013,-0.0043385904425764,-0.00365668324608107,-0.00977415574898083,0.00821860949427802,-0.00163616098508159,0.00810833754464596,0.00131943728093997,0.00986525553347432,0.00739897889201881,0.000287629293219837,-0.00597499219343857,-0.00243741851295463,-0.010185083762727,-0.00380252642595405,-0.00311326524152215,0.00106778922241517,0.00247796172447659
0.0080078542253465,0.00526757256966723,0.0113132357556676,-0.00560893798221739,0.0166480409987757,-0.0235468154273767,-0.00779429933259559,0.00403058592398878,0.0131400228625503,0.00515015851027082,0.012312784579597,-0.0031185188089371,-0.0119427810496735,-0.00582576033501025,0.0032080539087101,0.000993597197189788,0.000420053305085995,-0.00240700851770259,0.000679920631455555,0.00738026129048766,-0.00403632463541745,-0.0167159130211937,-0.00950407871029819,-0.00432134996234115,-0.00352430283442064,-0.005531948055352,0.0134942395483829,0.00559244076485706,-0.000195515385953075,0.0050670842803342,0.00477198304934565,0.00550784919857144,-0.00280324026211486,-0.00448754841507707,0.00229626722651555,-0.00365099854221777,-0.00117717266979999,0.00200066952200037,0.00565233860447561,-0.00293508864544819,-0.0100665573223394,-0.0103641159869347,-0.00327546263672282,-0.000167418636525973,0.00424381971797207,-0.000851002837434795,0.00286158076996804,0.00381174557188854
0.00323205559046619,-0.0119551589259948,0.0100077680764391,0.00894990705451464,0.0160275418633698,-0.0112211728420209,-0.00797338364223479,-0.0111784284836027,0.00231945816042286,-0.00448749835926969,-0.00212862322450422,-0.00849397803585751,-0.0187676581402771,-0.0163328269271383,0.00721302118835734,0.00337021903999678,0.0197119974892779,0.00573513094728639,-0.000994928139640708,0.00501215322978268,-0.0153131007728918,0.0096107009777042,-0.00145177336094202,-0.00187331767654913,-0.00319274354497931,0.00441154230053013,0.0124002124334615,0.0164656279563496,0.0133831706432754,0.000234220557829661,-0.00683005102783006,-0.0049459125350986,-0.00644824946536386,-0.00990353675818683,8.3307059815782e-05,0.0127205460494395,0.0150906853981964,-0.0021298073161443,0.00839655849305393,-0.00632021746641304,-0.000225825544073819,-0.000441996848404,0.00017602522389585,-0.00775461159146223,-0.0043832194755956,-0.0107402529055959,-0.000482714608184415,0.00141913788479067
-0.0112881175196867,-0.00808222332247002,-0.00257835166127265,-0.0116776631409162,0.0189100623121562,-0.00875218695996972,0.000184802363657099,-0.00199361725897917,0.0222572045873137,-0.00857844805995528,-0.0056021746145351,-0.00950713894243456,-0.012914568244499,-0.00559426048882651,-0.00100376183718238,-0.0101794948231904,0.00237103780785275,0.00332033081915141,0.00644489600240043,-0.00325354437302162,0.00584743408592242,-0.000872847461693461,0.00141592611737169,0.00940081637017894,0.0150676872271172,0.00797286740693218,0.0158782462326832,0.0122394817103619,-0.00685696902768321,0.00340832642466134,-0.00868254976474624,-0.00396506942583989,0.000776158638760724,-0.00822297255017133,0.00230360416888968,0.00201193075330205,0.00449734647175597,-0.00159219692965533,0.000804436206129387,0.0023155893848038,-0.00407909193432891,0.000430582835502802,-0.00113097316495447,-0.00115458727210161,-0.00174876641465222,-0.0019524081110575,0.000765738243795794,0.00263947713312256
